id,time,x,y,z,theta,vx,vy,vz,wx,wy,wz
2022-12-14-08-02-07,1671026551.6629777,-50.79371535947362,138.03285728190008,-12.441064213859367,-1.1488419496998614,0.20664328336715698,-0.577255129814148,0.01763971336185932,-0.12700620293617249,-0.012312628328800201,-0.025098122656345367
2022-12-14-08-02-07,1671026551.70696,-50.78641655595189,138.01007138067203,-12.441739852142359,-1.1503806810527917,0.18840834498405457,-0.589003324508667,-0.02545963227748871,0.03163650631904602,-0.1530899554491043,-0.060848649591207504
2022-12-14-08-02-07,1671026551.754959,-50.78027262971683,137.98567557466922,-12.443965346888518,-1.1514433824619277,0.15339571237564087,-0.6444979906082153,-0.059646785259246826,0.010719764977693558,0.05392560362815857,-0.034724559634923935
2022-12-14-08-02-07,1671026551.7549677,-50.771143504812976,137.94300648575046,-12.44817528013726,-1.1505800784465883,0.15789169073104858,-0.8232489228248596,-0.0784652978181839,-0.0751195177435875,-0.06068265810608864,0.06104981526732445
2022-12-14-08-02-07,1671026551.798952,-50.76788338024104,137.92185731357358,-12.450249046788512,-1.1489567023198775,0.1545087695121765,-0.8986055850982666,-0.068427175283432,0.01716466061770916,-0.03150220587849617,0.06261929869651794
2022-12-14-08-02-07,1671026551.8251832,-50.76087909500786,137.880360927682,-12.451843989611943,-1.1470519493741167,0.158624529838562,-1.0018454790115356,0.01527225598692894,-0.08723798394203186,0.14632970094680786,0.04533921927213669
2022-12-14-08-02-07,1671026551.8715243,-50.754290880751924,137.84327297080722,-12.451881112191382,-1.1449403495805737,0.15753543376922607,-0.8908593654632568,0.005726628005504608,0.014997422695159912,0.5081362724304199,0.13957367837429047
2022-12-14-08-02-07,1671026551.9149508,-50.74858849926428,137.80973398484204,-12.451353488225577,-1.140282178197533,0.1597800850868225,-0.7566487193107605,0.007839079946279526,0.0918763130903244,0.14856967329978943,0.05640152841806412
2022-12-14-08-02-07,1671026551.9589558,-50.74290404194284,137.7827042070254,-12.45130811624345,-1.1390075801150117,0.13174200057983398,-0.6527822017669678,-0.009242191910743713,0.09874698519706726,0.28500601649284363,0.016287783160805702
2022-12-14-08-02-07,1671026552.002973,-50.736570708178874,137.7580967338785,-12.45449853167799,-1.14186863089013,0.1956484615802765,-0.609980046749115,-0.12801268696784973,0.2542875409126282,-0.06773658096790314,-0.12758401036262512
2022-12-14-08-02-07,1671026552.046951,-50.72807208940112,137.7328724937996,-12.46069501016973,-1.1484083308227817,0.18748602271080017,-0.6112686991691589,-0.127632737159729,-0.5375720262527466,0.5450509786605835,-0.13030095398426056
2022-12-14-08-02-07,1671026552.0909376,-50.71488546578444,137.71014045639134,-12.465342532012482,-1.152158954023224,0.33364975452423096,-0.6330122947692871,-0.11145569384098053,-0.2979486882686615,-0.2923567295074463,-0.11884322762489319
2022-12-14-08-02-07,1671026552.1389377,-50.698940571625855,137.68186339497072,-12.46741205177991,-1.1512230183592242,0.3838982880115509,-0.6568422913551331,-0.03940339758992195,-0.01153440773487091,-0.123066246509552,0.18497605621814728
2022-12-14-08-02-07,1671026552.1829305,-50.68239038145867,137.6586211546876,-12.468355193469641,-1.147138696401339,0.4742254614830017,-0.631179690361023,-0.024126004427671432,0.45223483443260193,-0.629988968372345,0.09268762171268463
2022-12-14-08-02-07,1671026552.2269423,-50.659933416579264,137.62807102542905,-12.47062737412581,-1.140037366255279,0.6762500405311584,-0.7373502254486084,-0.08739292621612549,0.48865658044815063,-1.0910279750823975,0.2012294977903366
2022-12-14-08-02-07,1671026552.2269504,-50.63639537849242,137.59694181528238,-12.475121471865343,-1.132959445917315,0.6498201489448547,-0.9132640361785889,-0.10490277409553528,-0.045232560485601425,-0.05805899575352669,0.04187600314617157
2022-12-14-08-02-07,1671026552.2749486,-50.6115494270718,137.55754635622566,-12.475350089178926,-1.1376825135777153,0.5747647881507874,-0.9468529224395752,0.040204714983701706,-0.235354945063591,0.31005656719207764,-0.09450943768024445
2022-12-14-08-02-07,1671026552.3114898,-50.5921451631222,137.5279270761066,-12.475086080147811,-1.139535372366214,0.49936872720718384,-0.869767427444458,0.01770412176847458,-0.3860852122306824,0.6115989089012146,0.00691298209130764
2022-12-14-08-02-07,1671026552.3589666,-50.56888185362714,137.49714321466848,-12.474393447097022,-1.1396178087842668,0.5010676383972168,-0.7188353538513184,0.01768861711025238,-0.059356704354286194,0.14945214986801147,0.017776669934391975
2022-12-14-08-02-07,1671026552.4069922,-50.548969421358706,137.46892677802492,-12.474376903411336,-1.1397335691252908,0.4727678596973419,-0.6406916975975037,0.01792074926197529,-0.045640796422958374,0.2855643630027771,0.014614647254347801
2022-12-14-08-02-07,1671026552.4509406,-50.529443968072,137.4456757244525,-12.473182191629792,-1.1379713947413639,0.4860371947288513,-0.5781549215316772,0.02326793223619461,-0.10669109225273132,-0.18172676861286163,0.04755253344774246
2022-12-14-08-02-07,1671026552.4949548,-50.511364334844416,137.4215280433989,-12.473869916079757,-1.1384105355702305,0.4470174312591553,-0.559929609298706,-0.03128053992986679,-0.07541714608669281,0.16324159502983093,-0.041565511375665665
2022-12-14-08-02-07,1671026552.538967,-50.494301124732125,137.4015634768661,-12.47548326414844,-1.1392991553257343,0.4842982292175293,-0.5537364482879639,-0.06177859753370285,0.06122945249080658,-0.2569426894187927,-0.04651447758078575
2022-12-14-08-02-07,1671026552.5829623,-50.474647335009976,137.37689648974595,-12.478943058699496,-1.141335069065407,0.5087345838546753,-0.6101710796356201,-0.08503741025924683,0.07432719320058823,-0.030363209545612335,-0.029133176431059837
2022-12-14-08-02-07,1671026552.6269507,-50.452612977077216,137.35035598163614,-12.482127296852205,-1.1417593901855014,0.5910869836807251,-0.7213260531425476,-0.08319801092147827,0.0348367840051651,-0.22642242908477783,-0.028928931802511215
2022-12-14-08-02-07,1671026552.6269639,-50.42842458856784,137.31946053771784,-12.484524425152351,-1.140664312971227,0.6725841164588928,-0.8351094722747803,-0.026139460504055023,0.16392555832862854,-0.4691318869590759,0.08871688693761826
2022-12-14-08-02-07,1671026552.6709664,-50.40148906048036,137.2827920012213,-12.48660529798397,-1.1330389750046992,0.5963311195373535,-0.8431531190872192,-0.05547115206718445,-0.0018147379159927368,0.22961679100990295,0.1513359099626541
2022-12-14-08-02-07,1671026552.7047255,-50.38105072874952,137.2531667931381,-12.486401600984799,-1.1334256492976886,0.508120059967041,-0.7344448566436768,0.022693341597914696,0.2692359685897827,0.11698625981807709,-0.1470227688550949
2022-12-14-08-02-07,1671026552.7469423,-50.36449390763238,137.22561542298476,-12.486975756632107,-1.140321419960483,0.4077409505844116,-0.6885707974433899,-0.022940807044506073,0.0934607982635498,0.20883843302726746,-0.1549091935157776
2022-12-14-08-02-07,1671026552.7909536,-50.34896001369418,137.19840253466725,-12.48709127417398,-1.1465810543236046,0.3295193314552307,-0.6503778696060181,0.03946677967905998,-0.21431678533554077,0.4724200963973999,-0.09743258357048035
2022-12-14-08-02-07,1671026552.8349493,-50.33570694709183,137.17284744044795,-12.48678481048962,-1.14610973213107,0.32053476572036743,-0.6639441251754761,-0.06170357018709183,-0.04989999532699585,-0.36711233854293823,0.07747868448495865
2022-12-14-08-02-07,1671026552.8789606,-50.32701369338724,137.146074105065,-12.490773939699515,-1.1464572020898156,0.17372918128967285,-0.7060321569442749,-0.04459484666585922,-0.7745786905288696,0.23821014165878296,-0.06511208415031433
2022-12-14-08-02-07,1671026552.9229631,-50.314409457191175,137.11927996612474,-12.491534519339332,-1.1444021213388649,0.33635202050209045,-0.6655635237693787,-0.000627618283033371,-0.25259697437286377,0.19348718225955963,0.09454940259456635
2022-12-14-08-02-07,1671026552.9669688,-50.29670150851868,137.09315311238493,-12.489057270431555,-1.145695489922901,0.3633730709552765,-0.6267213225364685,0.04810119420289993,0.20007763803005219,-0.2804398238658905,-0.10631465166807175
2022-12-14-08-02-07,1671026553.0109684,-50.28792769968265,137.06494278055982,-12.489161331091287,-1.160988547066346,0.21952620148658752,-0.651140570640564,-0.02259853295981884,0.5113517045974731,0.13745036721229553,-0.46510180830955505
2022-12-14-08-02-07,1671026553.0549724,-50.27428438499122,137.0322070931726,-12.493426779951301,-1.163595598413338,0.4368045926094055,-0.9724884033203125,-0.16243574023246765,0.20687901973724365,-1.1370797157287598,0.305788516998291
2022-12-14-08-02-07,1671026553.098959,-50.25763369149042,136.9897470146693,-12.499105116433208,-1.1376308077733548,0.4253993034362793,-1.10018789768219,-0.11403026431798935,-0.43182677030563354,-0.7101096510887146,0.7219499349594116
2022-12-14-08-02-07,1671026553.14695,-50.243322762879984,136.95092651599413,-12.499946428722309,-1.1149071013278846,0.34513550996780396,-0.9649191498756409,-0.028521547093987465,0.3527970612049103,-0.6848462224006653,0.4395465552806854
2022-12-14-08-02-07,1671026553.1909392,-50.23357667258924,136.9160555825327,-12.499324681717365,-1.109713662813873,0.19199734926223755,-0.8701728582382202,0.03326692432165146,0.20800936222076416,0.5053324699401855,-0.10385676473379135
2022-12-14-08-02-07,1671026553.1909444,-50.22557302380165,136.88222721600155,-12.49619593593149,-1.1220836628001523,0.12856793403625488,-0.777356743812561,0.07026662677526474,0.0698513388633728,0.8892606496810913,-0.33952435851097107
2022-12-14-08-02-07,1671026553.2349763,-50.21842192067769,136.84840982545816,-12.49419899665926,-1.138002565377685,0.14845502376556396,-0.7207480669021606,0.058230604976415634,-0.08252879977226257,0.08516156673431396,-0.27361106872558594
2022-12-14-08-02-07,1671026553.2753155,-50.214783303908256,136.82331201479442,-12.49252347662134,-1.145071726288384,0.12487375736236572,-0.6801663637161255,0.04730994626879692,-0.04594073072075844,0.009653247892856598,-0.21777531504631042
2022-12-14-08-02-07,1671026553.3189702,-50.21085242082008,136.79769193546403,-12.4904850779273,-1.147668184445689,0.08187204599380493,-0.6734284162521362,0.021896343678236008,-0.12731143832206726,0.17975203692913055,0.0016184346750378609
2022-12-14-08-02-07,1671026553.3629603,-50.207566605335906,136.76636585502774,-12.490442766184433,-1.1490911500859136,0.03386402130126953,-0.8146337866783142,0.0022156909108161926,-0.1197824776172638,0.07866444438695908,0.12786747515201569
2022-12-14-08-02-07,1671026553.4069424,-50.205508078981964,136.72093486709423,-12.49158401626169,-1.1368913631979207,0.03867214918136597,-0.9722194671630859,-0.00811288133263588,-0.1716267317533493,-0.012798532843589783,0.14363791048526764
2022-12-14-08-02-07,1671026553.4510128,-50.20509175887021,136.69019456591545,-12.49170966147462,-1.1364182146631392,0.018629252910614014,-1.0464228391647339,-0.0006271935999393463,-0.14340779185295105,0.03825445473194122,-0.06574025750160217
2022-12-14-08-02-07,1671026553.4949398,-50.203050323039264,136.64163394164817,-12.491875173732751,-1.1454368068136098,-0.0018835067749023438,-1.184619665145874,-0.005467105191200972,-0.21366578340530396,0.46406200528144836,-0.11562851071357727
2022-12-14-08-02-07,1671026553.5389502,-50.2004187039117,136.5957270048042,-12.489900869743648,-1.143928321775829,0.09583711624145508,-1.1673486232757568,0.07177021354436874,-0.12134933471679688,-0.8120290040969849,0.030587319284677505
2022-12-14-08-02-07,1671026553.5829456,-50.1972984552392,136.55489278259893,-12.485262509874122,-1.139675151489088,0.06859111785888672,-1.0064812898635864,0.07681339979171753,0.6226270198822021,-0.5188746452331543,0.16401922702789307
2022-12-14-08-02-07,1671026553.6309505,-50.19801123849832,136.51671149730703,-12.482694496602305,-1.1368205277888663,0.0029486417770385742,-0.9633803963661194,0.06840799003839493,0.16206109523773193,-0.1910456418991089,0.00824169721454382
2022-12-14-08-02-07,1671026553.6309593,-50.19844329539068,136.47848896937944,-12.48075399461994,-1.1367137588592202,-0.02819514274597168,-0.8649638295173645,0.059342704713344574,0.43909189105033875,-0.3142147958278656,-0.035572197288274765
2022-12-14-08-02-07,1671026553.6750135,-50.201793085749195,136.4438684326318,-12.4792870420332,-1.1402171740076803,-0.05885660648345947,-0.8488126397132874,0.018502112478017807,0.050814688205718994,-0.3264360725879669,-0.0590398833155632
2022-12-14-08-02-07,1671026553.7049162,-50.20508974136541,136.40847128374656,-12.478500361085638,-1.142081509259996,-0.13704758882522583,-0.8571556210517883,-0.007258124649524689,-0.5759427547454834,0.34007924795150757,0.018710259348154068
2022-12-14-08-02-07,1671026553.7469668,-50.20728555702237,136.3745800616265,-12.478615509882461,-1.140123514018895,-0.11055022478103638,-0.8910901546478271,-0.0033214176073670387,-0.2825222909450531,0.13129736483097076,-0.0007859114557504654
2022-12-14-08-02-07,1671026553.790997,-50.20977558465506,136.3377078831258,-12.477490400973672,-1.139158133678373,-0.0801856517791748,-0.9964503049850464,0.039743006229400635,-0.06891638785600662,-0.012051299214363098,0.09455574303865433
2022-12-14-08-02-07,1671026553.8349586,-50.211670232312784,136.29655671466446,-12.475441910614908,-1.14276631131493,-0.006737053394317627,-1.039435863494873,0.029707886278629303,0.30760008096694946,-0.4126550555229187,-0.28082945942878723
2022-12-14-08-02-07,1671026553.8790298,-50.21112121743337,136.2571914287356,-12.473651529373257,-1.1517956711002124,0.011596083641052246,-0.8826277852058411,0.0618889145553112,0.2199670970439911,0.15469589829444885,-0.05543326959013939
