id,time,vx,vy,vz,wx,wy,wz
2022-12-14-08-02-07,1671026550.7997174,0.8594282865524292,0.0,0.0,0.0,0.0,0.24428121745586395
2022-12-14-08-02-07,1671026550.816349,0.8594282865524292,0.0,0.0,0.0,0.0,0.24428121745586395
2022-12-14-08-02-07,1671026550.8329854,0.853557288646698,0.0,0.0,0.0,0.0,0.18716803193092346
2022-12-14-08-02-07,1671026550.8496385,0.8358750343322754,0.0,0.0,0.0,0.0,0.09875701367855072
2022-12-14-08-02-07,1671026550.8663814,0.8358750343322754,0.0,0.0,0.0,0.0,0.06007719039916992
2022-12-14-08-02-07,1671026550.88304,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026550.8996594,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026550.9163258,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026550.9335659,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026550.9496856,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026550.9663239,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026550.983005,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026550.999674,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.0163283,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.0329943,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.049659,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.0663092,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.0829852,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.0996728,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.1163197,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.132988,0.8358750343322754,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.1496358,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.1663601,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.1829906,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.1996665,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.2163355,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.2330089,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.2496343,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.2665966,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.2829936,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.2996645,0.8476171493530273,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.3163314,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.33296,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.3497057,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.3663337,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.3829725,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.3996527,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.416382,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.4330254,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.449683,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.466308,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.483086,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.499684,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.516327,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.5329995,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.5497236,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.5663452,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.5829687,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.5996542,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.616333,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.6330004,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.6496584,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.6664233,0.8623983860015869,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026551.6830215,0.8623983860015869,0.0,0.0,0.0,0.0,0.03797443211078644
2022-12-14-08-02-07,1671026551.7013562,0.8623983860015869,0.0,0.0,0.0,0.0,0.04902581125497818
2022-12-14-08-02-07,1671026551.7172995,0.8623983860015869,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026551.732967,0.8623983860015869,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026551.7496545,0.8623983860015869,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026551.766332,0.882981538772583,0.0,0.0,0.0,0.0,0.08217994123697281
2022-12-14-08-02-07,1671026551.7830005,0.882981538772583,0.0,0.0,0.0,0.0,0.08217994123697281
2022-12-14-08-02-07,1671026551.7996762,0.882981538772583,0.0,0.0,0.0,0.0,0.08217994123697281
2022-12-14-08-02-07,1671026551.816358,0.882981538772583,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026551.8330004,0.882981538772583,0.0,0.0,0.0,0.0,0.010345990769565105
2022-12-14-08-02-07,1671026551.8497045,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.8663359,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.883019,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.899658,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.916333,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.93302,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.949711,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.96631,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.9830296,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026551.9996588,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.0163326,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.0329998,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.0496485,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.066306,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.082991,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.0996532,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.1163135,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.1330135,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.1496754,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.1663432,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.1829653,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.1996562,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.2163358,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.2329934,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.2496293,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.267364,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.2831082,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.2996674,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.3163142,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.3329642,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.3497279,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.3663058,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.3829906,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.3996317,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.4163146,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.4330213,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.4496691,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.466322,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.4830081,0.877110481262207,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.4996576,0.877110481262207,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.5163121,0.877110481262207,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.532951,0.877110481262207,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.5496788,0.877110481262207,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.5663428,0.877110481262207,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.5830064,0.8712395429611206,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.5996356,0.8564582467079163,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.6163418,0.8564582467079163,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.6329904,0.8564582467079163,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.6496444,0.8387760519981384,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.666336,0.8387760519981384,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.683082,0.8387760519981384,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.69964,0.8387760519981384,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.7163107,0.8387760519981384,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.7329838,0.8387760519981384,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.7496617,0.8387760519981384,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.7662928,0.8505871891975403,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.7829704,0.8505871891975403,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.799714,0.8505871891975403,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.8163307,0.8505871891975403,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.8329873,0.8505871891975403,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.8496528,0.8652993440628052,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.8664854,0.8652993440628052,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.883379,0.8652993440628052,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.8996992,0.8652993440628052,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.9163482,0.8652993440628052,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.933062,0.8652993440628052,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.9496732,0.8652993440628052,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.966422,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.9830637,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026552.9997056,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.0164297,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.0330098,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.0496564,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.0663688,0.882981538772583,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.0830424,0.8623983860015869,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.0996776,0.8417460918426514,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.1163664,0.8210937976837158,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.1330526,0.8005106449127197,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.1497047,0.8005106449127197,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.1663158,0.8005106449127197,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.1829894,0.8005106449127197,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.1996846,0.8210937976837158,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.2164612,0.8210937976837158,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.2329977,0.8210937976837158,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.2496831,0.8152227997779846,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.266405,0.8152227997779846,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.2830665,0.8152227997779846,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.3013306,0.779858410358429,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.3173418,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.3330572,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.3496761,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.366415,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.3829856,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.3996673,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.416394,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.4329953,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.4497168,0.7592061161994934,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.4663787,0.7533350586891174,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.483039,0.7356528639793396,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.499656,0.7356528639793396,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.516323,0.6796362400054932,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.5330439,0.6737651228904724,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.549691,0.6737651228904724,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.5663185,0.685576319694519,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.5829785,0.685576319694519,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.5996578,0.685576319694519,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.6163812,0.685576319694519,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.6329906,0.685576319694519,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.6496882,0.685576319694519,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.667495,0.685576319694519,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.6830075,0.685576319694519,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.6996942,0.6619539856910706,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.716412,0.6619539856910706,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.733042,0.6000663042068481,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.7496805,0.5941951870918274,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.766364,0.5765129923820496,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.7830067,0.49991321563720703,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.7996762,0.47926095128059387,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.8164241,0.39969104528427124,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.8330002,0.33780333399772644,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.849669,0.33193227648735046,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026553.8666022,0.2788856625556946,0.0,0.0,0.0,0.0,0.010345990769565105
2022-12-14-08-02-07,1671026553.8830671,0.2788856625556946,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026553.901422,0.2729455530643463,0.0,0.0,0.0,0.0,0.07484114170074463
2022-12-14-08-02-07,1671026553.9173503,0.21989893913269043,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026553.9330165,0.21989893913269043,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026553.9497297,0.21402786672115326,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026553.9663727,0.21402786672115326,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026553.9830236,0.21402786672115326,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026554.0004034,0.21402786672115326,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026554.0164363,0.19634565711021423,0.0,0.0,0.0,0.0,0.12457233667373657
2022-12-14-08-02-07,1671026554.033037,0.19634565711021423,0.0,0.0,0.0,0.0,0.12638546526432037
2022-12-14-08-02-07,1671026554.0496995,0.17569343745708466,0.0,0.0,0.0,0.0,0.16139589250087738
2022-12-14-08-02-07,1671026554.0663652,0.1551102250814438,0.0,0.0,0.0,0.0,0.16139589250087738
2022-12-14-08-02-07,1671026554.0830307,0.09612350165843964,0.0,0.0,0.0,0.0,0.21112708747386932
2022-12-14-08-02-07,1671026554.099665,0.07554030418395996,0.0,0.0,0.0,0.0,0.2737659215927124
2022-12-14-08-02-07,1671026554.1163578,0.07554030418395996,0.0,0.0,0.0,0.0,0.28663042187690735
2022-12-14-08-02-07,1671026554.133008,0.07554030418395996,0.0,0.0,0.0,0.0,0.3382178843021393
2022-12-14-08-02-07,1671026554.1497374,0.07554030418395996,0.0,0.0,0.0,0.0,0.349269300699234
2022-12-14-08-02-07,1671026554.1663878,0.07844129204750061,0.0,0.0,0.0,0.0,0.38794904947280884
2022-12-14-08-02-07,1671026554.18301,0.13742803037166595,0.0,0.0,0.0,0.0,0.38794904947280884
2022-12-14-08-02-07,1671026554.2004519,0.1403290182352066,0.0,0.0,0.0,0.0,0.38794904947280884
2022-12-14-08-02-07,1671026554.2163477,0.19931574165821075,0.0,0.0,0.0,0.0,0.351125568151474
2022-12-14-08-02-07,1671026554.232999,0.2582334280014038,0.0,0.0,0.0,0.0,0.3382178843021393
2022-12-14-08-02-07,1671026554.2496345,0.2582334280014038,0.0,0.0,0.0,0.0,0.3382178843021393
2022-12-14-08-02-07,1671026554.2663717,0.33780333399772644,0.0,0.0,0.0,0.0,0.2737659215927124
2022-12-14-08-02-07,1671026554.2830381,0.3584555685520172,0.0,0.0,0.0,0.0,0.18716803193092346
2022-12-14-08-02-07,1671026554.3013794,0.43802547454833984,0.0,0.0,0.0,0.0,0.06007719039916992
2022-12-14-08-02-07,1671026554.317376,0.4586086869239807,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026554.3330283,0.4586086869239807,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026554.3497305,0.5411486029624939,0.0,0.0,0.0,0.0,0.012202274985611439
2022-12-14-08-02-07,1671026554.366355,0.6000663042068481,0.0,0.0,0.0,0.0,0.004820302128791809
2022-12-14-08-02-07,1671026554.3830154,0.6000663042068481,0.0,0.0,0.0,0.0,0.004820302128791809
2022-12-14-08-02-07,1671026554.4000838,0.6030362844467163,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.4163568,0.6030362844467163,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.433012,0.6030362844467163,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.4496415,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.466383,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.4830453,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.4996915,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.5163314,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.5329885,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.5496814,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.5663235,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.583065,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.599773,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.616432,0.6207184791564941,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.6330004,0.6236886382102966,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.6496997,0.6236886382102966,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.6663473,0.6236886382102966,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.683014,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.6996956,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.7163522,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.7329776,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.7496998,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.7663264,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.782996,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.799741,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.8163795,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.8329918,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.8496683,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.866308,0.6413708329200745,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.8829885,0.6590530276298523,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.9013488,0.6796362400054932,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.9163063,0.6796362400054932,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.9330444,0.6796362400054932,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.9496558,0.6796362400054932,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.9663653,0.6796362400054932,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.9830189,0.6796362400054932,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026554.9996393,0.6796362400054932,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026555.0163352,0.7002884745597839,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026555.0329833,0.7002884745597839,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026555.0496507,0.7002884745597839,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026555.06636,0.7002884745597839,0.0,0.0,0.0,0.0,0.010345990769565105
2022-12-14-08-02-07,1671026555.0830202,0.7002884745597839,0.0,0.0,0.0,0.0,0.010345990769565105
2022-12-14-08-02-07,1671026555.0996602,0.7002884745597839,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026555.1163132,0.7002884745597839,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026555.133354,0.7002884745597839,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026555.1496596,0.7002884745597839,0.0,0.0,0.0,0.0,0.06007719039916992
2022-12-14-08-02-07,1671026555.1663222,0.7002884745597839,0.0,0.0,0.0,0.0,0.06007719039916992
2022-12-14-08-02-07,1671026555.1830072,0.7002884745597839,0.0,0.0,0.0,0.0,0.07298485189676285
2022-12-14-08-02-07,1671026555.2009478,0.7002884745597839,0.0,0.0,0.0,0.0,0.07298485189676285
2022-12-14-08-02-07,1671026555.2163765,0.7002884745597839,0.0,0.0,0.0,0.0,0.07298485189676285
2022-12-14-08-02-07,1671026555.233034,0.7209407091140747,0.0,0.0,0.0,0.0,0.07298485189676285
2022-12-14-08-02-07,1671026555.2496445,0.7209407091140747,0.0,0.0,0.0,0.0,0.07298485189676285
2022-12-14-08-02-07,1671026555.2663102,0.7209407091140747,0.0,0.0,0.0,0.0,0.06931545585393906
2022-12-14-08-02-07,1671026555.283034,0.7209407091140747,0.0,0.0,0.0,0.0,0.03616131469607353
